en,fr,it,de,es,ko,kana,pt
★Cen5288s,★Cen5288,★Cen5288,★Cen5288,★Cen5288,★Cen5288,★Cen5288,★Cen5288s
★Cen551s,★Cen551,★Cen551,★Cen551,★Cen551,★Cen551,★Cen551,★Cen551s
★Cen5459s,★Cen5459,★Cen5459,★Cen5459,★Cen5459,★Cen5459,★Cen5459,★Cen5459s
★Cen5460s,★Cen5460,★Cen5460,★Cen5460,★Cen5460,★Cen5460,★Cen5460,★Cen5460s
★CMi2943s,★CMi2943,★CMi2943,★CMi2943,★CMi2943,★CMi2943,★CMi2943,★CMi2943s
★CMi2845s,★CMi2845,★CMi2845,★CMi2845,★CMi2845,★CMi2845,★CMi2845,★CMi2845s
★Equ8131s,★Equ8131,★Equ8131,★Equ8131,★Equ8131,★Equ8131,★Equ8131,★Equ8131s
★Vul7405s,★Vul7405,★Vul7405,★Vul7405,★Vul7405,★Vul7405,★Vul7405,★Vul7405s
★UMi424s,★UMi424,★UMi424,★UMi424,★UMi424,★UMi424,★UMi424,★UMi424s
★UMi5563s,★UMi5563,★UMi5563,★UMi5563,★UMi5563,★UMi5563,★UMi5563,★UMi5563s
★UMi5735s,★UMi5735,★UMi5735,★UMi5735,★UMi5735,★UMi5735,★UMi5735,★UMi5735s
★UMi6789s,★UMi6789,★UMi6789,★UMi6789,★UMi6789,★UMi6789,★UMi6789,★UMi6789s
★Crt4287s,★Crt4287,★Crt4287,★Crt4287,★Crt4287,★Crt4287,★Crt4287,★Crt4287s
★Lyr7001s,★Lyr7001,★Lyr7001,★Lyr7001,★Lyr7001,★Lyr7001,★Lyr7001,★Lyr7001s
★Lyr7178s,★Lyr7178,★Lyr7178,★Lyr7178,★Lyr7178,★Lyr7178,★Lyr7178,★Lyr7178s
★Lyr7106s,★Lyr7106,★Lyr7106,★Lyr7106,★Lyr7106,★Lyr7106,★Lyr7106,★Lyr7106s
★Lyr7298s,★Lyr7298,★Lyr7298,★Lyr7298,★Lyr7298,★Lyr7298,★Lyr7298,★Lyr7298s
★Ara6585s,★Ara6585,★Ara6585,★Ara6585,★Ara6585,★Ara6585,★Ara6585,★Ara6585s
★Sco6134s,★Sco6134,★Sco6134,★Sco6134,★Sco6134,★Sco6134,★Sco6134,★Sco6134s
★Sco6527s,★Sco6527,★Sco6527,★Sco6527,★Sco6527,★Sco6527,★Sco6527,★Sco6527s
★Sco6553s,★Sco6553,★Sco6553,★Sco6553,★Sco6553,★Sco6553,★Sco6553,★Sco6553s
★Sco5953s,★Sco5953,★Sco5953,★Sco5953,★Sco5953,★Sco5953,★Sco5953,★Sco5953s
★Sco5984s,★Sco5984,★Sco5984,★Sco5984,★Sco5984,★Sco5984,★Sco5984,★Sco5984s
★Sco6508s,★Sco6508,★Sco6508,★Sco6508,★Sco6508,★Sco6508,★Sco6508,★Sco6508s
★Sco6084s,★Sco6084,★Sco6084,★Sco6084,★Sco6084,★Sco6084,★Sco6084,★Sco6084s
★Sco5944s,★Sco5944,★Sco5944,★Sco5944,★Sco5944,★Sco5944,★Sco5944,★Sco5944s
★Sco6630s,★Sco6630,★Sco6630,★Sco6630,★Sco6630,★Sco6630,★Sco6630,★Sco6630s
★Sco6027s,★Sco6027,★Sco6027,★Sco6027,★Sco6027,★Sco6027,★Sco6027,★Sco6027s
★Sco6247s,★Sco6247,★Sco6247,★Sco6247,★Sco6247,★Sco6247,★Sco6247,★Sco6247s
★Sco6252s,★Sco6252,★Sco6252,★Sco6252,★Sco6252,★Sco6252,★Sco6252,★Sco6252s
★Sco5928s,★Sco5928,★Sco5928,★Sco5928,★Sco5928,★Sco5928,★Sco5928,★Sco5928s
★Sco6241s,★Sco6241,★Sco6241,★Sco6241,★Sco6241,★Sco6241,★Sco6241,★Sco6241s
★Sco6165s,★Sco6165,★Sco6165,★Sco6165,★Sco6165,★Sco6165,★Sco6165,★Sco6165s
★Tri544s,★Tri544,★Tri544,★Tri544,★Tri544,★Tri544,★Tri544,★Tri544s
★Leo3982s,★Leo3982,★Leo3982,★Leo3982,★Leo3982,★Leo3982,★Leo3982,★Leo3982s
★Leo4534s,★Leo4534,★Leo4534,★Leo4534,★Leo4534,★Leo4534,★Leo4534,★Leo4534s
★Leo4357s,★Leo4357,★Leo4357,★Leo4357,★Leo4357,★Leo4357,★Leo4357,★Leo4357s
★Leo4057s,★Leo4057,★Leo4057,★Leo4057,★Leo4057,★Leo4057,★Leo4057,★Leo4057s
★Leo4359s,★Leo4359,★Leo4359,★Leo4359,★Leo4359,★Leo4359,★Leo4359,★Leo4359s
★Leo4031s,★Leo4031,★Leo4031,★Leo4031,★Leo4031,★Leo4031,★Leo4031,★Leo4031s
★Leo3852s,★Leo3852,★Leo3852,★Leo3852,★Leo3852,★Leo3852,★Leo3852,★Leo3852s
★Leo3905s,★Leo3905,★Leo3905,★Leo3905,★Leo3905,★Leo3905,★Leo3905,★Leo3905s
★Leo3773s,★Leo3773,★Leo3773,★Leo3773,★Leo3773,★Leo3773,★Leo3773,★Leo3773s
★Gru8425s,★Gru8425,★Gru8425,★Gru8425,★Gru8425,★Gru8425,★Gru8425,★Gru8425s
★Gru8636s,★Gru8636,★Gru8636,★Gru8636,★Gru8636,★Gru8636,★Gru8636,★Gru8636s
★Gru8353s,★Gru8353,★Gru8353,★Gru8353,★Gru8353,★Gru8353,★Gru8353,★Gru8353s
★Lib5685s,★Lib5685,★Lib5685,★Lib5685,★Lib5685,★Lib5685,★Lib5685,★Lib5685s
★Lib5531s,★Lib5531,★Lib5531,★Lib5531,★Lib5531,★Lib5531,★Lib5531,★Lib5531s
★Lib5787s,★Lib5787,★Lib5787,★Lib5787,★Lib5787,★Lib5787,★Lib5787,★Lib5787s
★Lib5603s,★Lib5603,★Lib5603,★Lib5603,★Lib5603,★Lib5603,★Lib5603,★Lib5603s
★Pup3165s,★Pup3165,★Pup3165,★Pup3165,★Pup3165,★Pup3165,★Pup3165,★Pup3165s
★Pup3185s,★Pup3185,★Pup3185,★Pup3185,★Pup3185,★Pup3185,★Pup3185,★Pup3185s
★Pup3045s,★Pup3045,★Pup3045,★Pup3045,★Pup3045,★Pup3045,★Pup3045,★Pup3045s
★Cyg7924s,★Cyg7924,★Cyg7924,★Cyg7924,★Cyg7924,★Cyg7924,★Cyg7924,★Cyg7924s
★Cyg7417s,★Cyg7417,★Cyg7417,★Cyg7417,★Cyg7417,★Cyg7417,★Cyg7417,★Cyg7417s
★Cyg7796s,★Cyg7796,★Cyg7796,★Cyg7796,★Cyg7796,★Cyg7796,★Cyg7796,★Cyg7796s
★Cyg8301s,★Cyg8301,★Cyg8301,★Cyg8301,★Cyg8301,★Cyg8301,★Cyg8301,★Cyg8301s
★Cyg7949s,★Cyg7949,★Cyg7949,★Cyg7949,★Cyg7949,★Cyg7949,★Cyg7949,★Cyg7949s
★Cyg7528s,★Cyg7528,★Cyg7528,★Cyg7528,★Cyg7528,★Cyg7528,★Cyg7528,★Cyg7528s
★Oct7228s,★Oct7228,★Oct7228,★Oct7228,★Oct7228,★Oct7228,★Oct7228,★Oct7228s
★Col1956s,★Col1956,★Col1956,★Col1956,★Col1956,★Col1956,★Col1956,★Col1956s
★Col2040s,★Col2040,★Col2040,★Col2040,★Col2040,★Col2040,★Col2040,★Col2040s
★Col2177s,★Col2177,★Col2177,★Col2177,★Col2177,★Col2177,★Col2177,★Col2177s
★Gem2990s,★Gem2990,★Gem2990,★Gem2990,★Gem2990,★Gem2990,★Gem2990,★Gem2990s
★Gem2891s,★Gem2891,★Gem2891,★Gem2891,★Gem2891,★Gem2891,★Gem2891,★Gem2891s
★Gem2421s,★Gem2421,★Gem2421,★Gem2421,★Gem2421,★Gem2421,★Gem2421,★Gem2421s
★Gem2473s,★Gem2473,★Gem2473,★Gem2473,★Gem2473,★Gem2473,★Gem2473,★Gem2473s
★Gem2216s,★Gem2216,★Gem2216,★Gem2216,★Gem2216,★Gem2216,★Gem2216,★Gem2216s
★Gem2777s,★Gem2777,★Gem2777,★Gem2777,★Gem2777,★Gem2777,★Gem2777,★Gem2777s
★Gem2650s,★Gem2650,★Gem2650,★Gem2650,★Gem2650,★Gem2650,★Gem2650,★Gem2650s
★Gem2286s,★Gem2286,★Gem2286,★Gem2286,★Gem2286,★Gem2286,★Gem2286,★Gem2286s
★Gem2484s,★Gem2484,★Gem2484,★Gem2484,★Gem2484,★Gem2484,★Gem2484,★Gem2484s
★Gem2930s,★Gem2930,★Gem2930,★Gem2930,★Gem2930,★Gem2930,★Gem2930,★Gem2930s
★Peg8775s,★Peg8775,★Peg8775,★Peg8775,★Peg8775,★Peg8775,★Peg8775,★Peg8775s
★Peg8781s,★Peg8781,★Peg8781,★Peg8781,★Peg8781,★Peg8781,★Peg8781,★Peg8781s
★Peg39s,★Peg39,★Peg39,★Peg39,★Peg39,★Peg39,★Peg39,★Peg39s
★Peg8308s,★Peg8308,★Peg8308,★Peg8308,★Peg8308,★Peg8308,★Peg8308,★Peg8308s
★Peg8650s,★Peg8650,★Peg8650,★Peg8650,★Peg8650,★Peg8650,★Peg8650,★Peg8650s
★Peg8634s,★Peg8634,★Peg8634,★Peg8634,★Peg8634,★Peg8634,★Peg8634,★Peg8634s
★Peg8684s,★Peg8684,★Peg8684,★Peg8684,★Peg8684,★Peg8684,★Peg8684,★Peg8684s
★Peg8450s,★Peg8450,★Peg8450,★Peg8450,★Peg8450,★Peg8450,★Peg8450,★Peg8450s
★Peg8880s,★Peg8880,★Peg8880,★Peg8880,★Peg8880,★Peg8880,★Peg8880,★Peg8880s
★Peg8905s,★Peg8905,★Peg8905,★Peg8905,★Peg8905,★Peg8905,★Peg8905,★Peg8905s
★Oph6556s,★Oph6556,★Oph6556,★Oph6556,★Oph6556,★Oph6556,★Oph6556,★Oph6556s
★Oph6378s,★Oph6378,★Oph6378,★Oph6378,★Oph6378,★Oph6378,★Oph6378,★Oph6378s
★Oph6603s,★Oph6603,★Oph6603,★Oph6603,★Oph6603,★Oph6603,★Oph6603,★Oph6603s
★Oph6149s,★Oph6149,★Oph6149,★Oph6149,★Oph6149,★Oph6149,★Oph6149,★Oph6149s
★Oph6056s,★Oph6056,★Oph6056,★Oph6056,★Oph6056,★Oph6056,★Oph6056,★Oph6056s
★Oph6075s,★Oph6075,★Oph6075,★Oph6075,★Oph6075,★Oph6075,★Oph6075,★Oph6075s
★Ser5854s,★Ser5854,★Ser5854,★Ser5854,★Ser5854,★Ser5854,★Ser5854,★Ser5854s
★Ser7141s,★Ser7141,★Ser7141,★Ser7141,★Ser7141,★Ser7141,★Ser7141,★Ser7141s
★Ser5879s,★Ser5879,★Ser5879,★Ser5879,★Ser5879,★Ser5879,★Ser5879,★Ser5879s
★Her6406s,★Her6406,★Her6406,★Her6406,★Her6406,★Her6406,★Her6406,★Her6406s
★Her6148s,★Her6148,★Her6148,★Her6148,★Her6148,★Her6148,★Her6148,★Her6148s
★Her6410s,★Her6410,★Her6410,★Her6410,★Her6410,★Her6410,★Her6410,★Her6410s
★Her6526s,★Her6526,★Her6526,★Her6526,★Her6526,★Her6526,★Her6526,★Her6526s
★Her6117s,★Her6117,★Her6117,★Her6117,★Her6117,★Her6117,★Her6117,★Her6117s
★Her6008s,★Her6008,★Her6008,★Her6008,★Her6008,★Her6008,★Her6008,★Her6008s
★Per936s,★Per936,★Per936,★Per936,★Per936,★Per936,★Per936,★Per936s
★Per1017s,★Per1017,★Per1017,★Per1017,★Per1017,★Per1017,★Per1017,★Per1017s
★Per1131s,★Per1131,★Per1131,★Per1131,★Per1131,★Per1131,★Per1131,★Per1131s
★Per1228s,★Per1228,★Per1228,★Per1228,★Per1228,★Per1228,★Per1228,★Per1228s
★Per834s,★Per834,★Per834,★Per834,★Per834,★Per834,★Per834,★Per834s
★Per941s,★Per941,★Per941,★Per941,★Per941,★Per941,★Per941,★Per941s
★Phe99s,★Phe99,★Phe99,★Phe99,★Phe99,★Phe99,★Phe99,★Phe99s
★Phe338s,★Phe338,★Phe338,★Phe338,★Phe338,★Phe338,★Phe338,★Phe338s
★Vel3634s,★Vel3634,★Vel3634,★Vel3634,★Vel3634,★Vel3634,★Vel3634,★Vel3634s
★Vel3485s,★Vel3485,★Vel3485,★Vel3485,★Vel3485,★Vel3485,★Vel3485,★Vel3485s
★Vel3734s,★Vel3734,★Vel3734,★Vel3734,★Vel3734,★Vel3734,★Vel3734,★Vel3734s
★Aqr8232s,★Aqr8232,★Aqr8232,★Aqr8232,★Aqr8232,★Aqr8232,★Aqr8232,★Aqr8232s
★Aqr8414s,★Aqr8414,★Aqr8414,★Aqr8414,★Aqr8414,★Aqr8414,★Aqr8414,★Aqr8414s
★Aqr8709s,★Aqr8709,★Aqr8709,★Aqr8709,★Aqr8709,★Aqr8709,★Aqr8709,★Aqr8709s
★Aqr8518s,★Aqr8518,★Aqr8518,★Aqr8518,★Aqr8518,★Aqr8518,★Aqr8518,★Aqr8518s
★Aqr7950s,★Aqr7950,★Aqr7950,★Aqr7950,★Aqr7950,★Aqr7950,★Aqr7950,★Aqr7950s
★Aqr8499s,★Aqr8499,★Aqr8499,★Aqr8499,★Aqr8499,★Aqr8499,★Aqr8499,★Aqr8499s
★Aqr8610s,★Aqr8610,★Aqr8610,★Aqr8610,★Aqr8610,★Aqr8610,★Aqr8610,★Aqr8610s
★Aqr8264s,★Aqr8264,★Aqr8264,★Aqr8264,★Aqr8264,★Aqr8264,★Aqr8264,★Aqr8264s
★Cru4853s,★Cru4853,★Cru4853,★Cru4853,★Cru4853,★Cru4853,★Cru4853,★Cru4853s
★Cru4730s,★Cru4730,★Cru4730,★Cru4730,★Cru4730,★Cru4730,★Cru4730,★Cru4730s
★Cru4763s,★Cru4763,★Cru4763,★Cru4763,★Cru4763,★Cru4763,★Cru4763,★Cru4763s
★Cru4700s,★Cru4700,★Cru4700,★Cru4700,★Cru4700,★Cru4700,★Cru4700,★Cru4700s
★Cru4656s,★Cru4656,★Cru4656,★Cru4656,★Cru4656,★Cru4656,★Cru4656,★Cru4656s
★PsA8728s,★PsA8728,★PsA8728,★PsA8728,★PsA8728,★PsA8728,★PsA8728,★PsA8728s
★TrA6217s,★TrA6217,★TrA6217,★TrA6217,★TrA6217,★TrA6217,★TrA6217,★TrA6217s
★Cap7776s,★Cap7776,★Cap7776,★Cap7776,★Cap7776,★Cap7776,★Cap7776,★Cap7776s
★Cap7754s,★Cap7754,★Cap7754,★Cap7754,★Cap7754,★Cap7754,★Cap7754,★Cap7754s
★Cap8278s,★Cap8278,★Cap8278,★Cap8278,★Cap8278,★Cap8278,★Cap8278,★Cap8278s
★Cap8322s,★Cap8322,★Cap8322,★Cap8322,★Cap8322,★Cap8322,★Cap8322,★Cap8322s
★Cap7773s,★Cap7773,★Cap7773,★Cap7773,★Cap7773,★Cap7773,★Cap7773,★Cap7773s
★Sge7479s,★Sge7479,★Sge7479,★Sge7479,★Sge7479,★Sge7479,★Sge7479,★Sge7479s
★Car2326s,★Car2326,★Car2326,★Car2326,★Car2326,★Car2326,★Car2326,★Car2326s
★Car3685s,★Car3685,★Car3685,★Car3685,★Car3685,★Car3685,★Car3685,★Car3685s
★Car3307s,★Car3307,★Car3307,★Car3307,★Car3307,★Car3307,★Car3307,★Car3307s
★Car3699s,★Car3699,★Car3699,★Car3699,★Car3699,★Car3699,★Car3699,★Car3699s
★Dra5744s,★Dra5744,★Dra5744,★Dra5744,★Dra5744,★Dra5744,★Dra5744,★Dra5744s
★Dra5291s,★Dra5291,★Dra5291,★Dra5291,★Dra5291,★Dra5291,★Dra5291,★Dra5291s
★Dra6705s,★Dra6705,★Dra6705,★Dra6705,★Dra6705,★Dra6705,★Dra6705,★Dra6705s
★Dra6536s,★Dra6536,★Dra6536,★Dra6536,★Dra6536,★Dra6536,★Dra6536,★Dra6536s
★Dra7310s,★Dra7310,★Dra7310,★Dra7310,★Dra7310,★Dra7310,★Dra7310,★Dra7310s
★Dra6688s,★Dra6688,★Dra6688,★Dra6688,★Dra6688,★Dra6688,★Dra6688,★Dra6688s
★Dra4434s,★Dra4434,★Dra4434,★Dra4434,★Dra4434,★Dra4434,★Dra4434,★Dra4434s
★Dra6370s,★Dra6370,★Dra6370,★Dra6370,★Dra6370,★Dra6370,★Dra6370,★Dra6370s
★Dra7462s,★Dra7462,★Dra7462,★Dra7462,★Dra7462,★Dra7462,★Dra7462,★Dra7462s
★Dra6396s,★Dra6396,★Dra6396,★Dra6396,★Dra6396,★Dra6396,★Dra6396,★Dra6396s
★Dra6132s,★Dra6132,★Dra6132,★Dra6132,★Dra6132,★Dra6132,★Dra6132,★Dra6132s
★Dra6636s,★Dra6636,★Dra6636,★Dra6636,★Dra6636,★Dra6636,★Dra6636,★Dra6636s
★CVn4915s,★CVn4915,★CVn4915,★CVn4915,★CVn4915,★CVn4915,★CVn4915,★CVn4915s
★CVn4785s,★CVn4785,★CVn4785,★CVn4785,★CVn4785,★CVn4785,★CVn4785,★CVn4785s
★CVn4846s,★CVn4846,★CVn4846,★CVn4846,★CVn4846,★CVn4846,★CVn4846,★CVn4846s
★Aql7595s,★Aql7595,★Aql7595,★Aql7595,★Aql7595,★Aql7595,★Aql7595,★Aql7595s
★Aql7557s,★Aql7557,★Aql7557,★Aql7557,★Aql7557,★Aql7557,★Aql7557,★Aql7557s
★Aql7525s,★Aql7525,★Aql7525,★Aql7525,★Aql7525,★Aql7525,★Aql7525,★Aql7525s
★Aql7602s,★Aql7602,★Aql7602,★Aql7602,★Aql7602,★Aql7602,★Aql7602,★Aql7602s
★Aql7235s,★Aql7235,★Aql7235,★Aql7235,★Aql7235,★Aql7235,★Aql7235,★Aql7235s
Max Honey,Maxi Miels,Mielemax,Dyna-Honige,Maxipanales,다이꿀,ダイミツ,Max Honey
Max Mushrooms,Maxi Champis,Funghimax,Dyna-Pilze,Maxisetas,다이버섯,ダイキノコ,Max Mushrooms
Galarica Twigs,Branches Galanoa,Rami Galarnoce,Galarnuss-Zweige,Ramas de Galanuez,가라두구가지,ガラナツのえだ,Galarica Twigs
Galarica Cuffs,Bracelets Galanoa,Fasce Galarnoce,Galarnuss-Reife,Brazales Galanuez,가라두구팔찌,ガラナツブレス,Galarica Cuffs
Style Cards,Cartes Élégance,Tessere chic,Style-Karten,Tarjetas Chic,멋쟁이카드,おしゃれカード,Style Cards
Armor Passes,Pass Isolarmure,Pass Armatura,Rüstungspässe,Pases Armadura,갑옷패스,ヨロイパス,Armor Passes
Rotom Bikes,Moticyclettes,Bici Rotom,Rotom-Räder,Bicis Rotom,로토무자전거,ロトムじてんしゃ,Rotom Bikes
Rotom Bikes,Moticyclettes,Bici Rotom,Rotom-Räder,Bicis Rotom,로토무자전거,ロトムじてんしゃ,Rotom Bikes
Exp. Charms,Charmes Exp,Esperienzamuleti,EP-Pins,Amuletos Experiencia,경험부적,けいけんおまもり,Exp. Charms
Armorite Ore,Armurium,Roccearmatura,Rüstungserze,Duralium,갑옷광석,ヨロイこうせき,Armorite Ore
Mark Charms,Charmes Insigne,Emblemamuleti,Zeichenpins,Amuletos Emblema,증표의부적,あかしのおまもり,Mark Charms
Reins of Unity,Rênes de l’Unité,Briglie legame,Zügel des Bundes,Riendas Unión,유대의고삐,キズナのタヅナ,Reins of Unity
Reins of Unity,Rênes de l’Unité,Briglie legame,Zügel des Bundes,Riendas Unión,유대의고삐,キズナのタヅナ,Reins of Unity
Galarica Wreaths,Couronnes Galanoa,Corone Galarnoce,Galarnuss-Kränze,Coronas Galanuez,가라두구머리장식,ガラナツリース,Galarica Wreaths
Legendary Clue 1s,Notes Légende 1,Leggende 1,Legenden-Notizen 1,Leyendas 1,전설의메모1,でんせつのメモ１,Legendary Clue 1s
Legendary Clue 2s,Notes Légende 2,Leggende 2,Legenden-Notizen 2,Leyendas 2,전설의메모2,でんせつのメモ２,Legendary Clue 2s
Legendary Clue 3s,Notes Légende 3,Leggende 3,Legenden-Notizen 3,Leyendas 3,전설의메모3,でんせつのメモ３,Legendary Clue 3s
Legendary Clue?s,Notes Légende (?),Leggende ?,Legenden-Notizen X,Leyendas (?),전설의메모?,でんせつのメモ？,Legendary Clue?s
Crown Passes,Pass Couronneige,Pass Corona,Kronenpässe,Pases Corona,왕관패스,カンムリパス,Crown Passes
Wooden Crowns,Couronnes en Bois,Corone di legno,Holzkronen,Coronas Talladas,목각왕관,きぼりのかんむり,Wooden Crowns
Radiant Petals,Pétales Brillants,Petali lucenti,Kronblätter,Pétalos Fulgor,빛나는꽃잎,かがやくはなびら,Radiant Petals
White Mane Hair,Crins Blancs,Crini bianchi,Helle Rosshaare,Crines Blancas,하얀갈기,しろいたてがみ,White Mane Hair
Black Mane Hair,Crins Sombres,Crini neri,Dunkle Rosshaare,Crines Negras,검은갈기,くろいたてがみ,Black Mane Hair
Iceroot Carrots,Carottes Gelées,Carote algide,Polarkarotten,Zanahorias Níveas,차가운당근,つめたいにんじん,Iceroot Carrots
Shaderoot Carrots,Carottes Sombres,Carote oscure,Phantomkarotten,Zanahorias Oscuras,검은당근,くろいにんじん,Shaderoot Carrots
Dynite Ore,Dynamaxium,Roccemax,Dyna-Erze,Maxinium,맥스광석,マックスこうせき,Dynite Ore
Carrot Seeds,Graines Carotte,Semi di carota,Karottensamen,Semillas de Zanahoria,당근씨,にんじんのタネ,Carrot Seeds
Ability Patches,Patchs Talent,Cerotti abilità,Fähigk.-Pflaster,Parches Habilidad,특성패치,とくせいパッチ,Ability Patches
Reins of Unity,Rênes de l’Unité,Briglie legame,Zügel des Bundes,Riendas Unión,유대의고삐,キズナのタヅナ,Reins of Unity
