en,fr,it,de,es,ko,kana,pt
★Lib5787,★Lib5787,★Lib5787,★Lib5787,★Lib5787,★Lib5787,★Lib5787,★Lib5787
★Lib5603,★Lib5603,★Lib5603,★Lib5603,★Lib5603,★Lib5603,★Lib5603,★Lib5603
★Pup3165,★Pup3165,★Pup3165,★Pup3165,★Pup3165,★Pup3165,★Pup3165,★Pup3165
★Pup3185,★Pup3185,★Pup3185,★Pup3185,★Pup3185,★Pup3185,★Pup3185,★Pup3185
★Pup3045,★Pup3045,★Pup3045,★Pup3045,★Pup3045,★Pup3045,★Pup3045,★Pup3045
★Cyg7924,★Cyg7924,★Cyg7924,★Cyg7924,★Cyg7924,★Cyg7924,★Cyg7924,★Cyg7924
★Cyg7417,★Cyg7417,★Cyg7417,★Cyg7417,★Cyg7417,★Cyg7417,★Cyg7417,★Cyg7417
★Cyg7796,★Cyg7796,★Cyg7796,★Cyg7796,★Cyg7796,★Cyg7796,★Cyg7796,★Cyg7796
★Cyg8301,★Cyg8301,★Cyg8301,★Cyg8301,★Cyg8301,★Cyg8301,★Cyg8301,★Cyg8301
★Cyg7949,★Cyg7949,★Cyg7949,★Cyg7949,★Cyg7949,★Cyg7949,★Cyg7949,★Cyg7949
★Cyg7528,★Cyg7528,★Cyg7528,★Cyg7528,★Cyg7528,★Cyg7528,★Cyg7528,★Cyg7528
★Oct7228,★Oct7228,★Oct7228,★Oct7228,★Oct7228,★Oct7228,★Oct7228,★Oct7228
★Col1956,★Col1956,★Col1956,★Col1956,★Col1956,★Col1956,★Col1956,★Col1956
★Col2040,★Col2040,★Col2040,★Col2040,★Col2040,★Col2040,★Col2040,★Col2040
★Col2177,★Col2177,★Col2177,★Col2177,★Col2177,★Col2177,★Col2177,★Col2177
★Gem2990,★Gem2990,★Gem2990,★Gem2990,★Gem2990,★Gem2990,★Gem2990,★Gem2990
★Gem2891,★Gem2891,★Gem2891,★Gem2891,★Gem2891,★Gem2891,★Gem2891,★Gem2891
★Gem2421,★Gem2421,★Gem2421,★Gem2421,★Gem2421,★Gem2421,★Gem2421,★Gem2421
★Gem2473,★Gem2473,★Gem2473,★Gem2473,★Gem2473,★Gem2473,★Gem2473,★Gem2473
★Gem2216,★Gem2216,★Gem2216,★Gem2216,★Gem2216,★Gem2216,★Gem2216,★Gem2216
★Gem2777,★Gem2777,★Gem2777,★Gem2777,★Gem2777,★Gem2777,★Gem2777,★Gem2777
★Gem2650,★Gem2650,★Gem2650,★Gem2650,★Gem2650,★Gem2650,★Gem2650,★Gem2650
★Gem2286,★Gem2286,★Gem2286,★Gem2286,★Gem2286,★Gem2286,★Gem2286,★Gem2286
★Gem2484,★Gem2484,★Gem2484,★Gem2484,★Gem2484,★Gem2484,★Gem2484,★Gem2484
★Gem2930,★Gem2930,★Gem2930,★Gem2930,★Gem2930,★Gem2930,★Gem2930,★Gem2930
★Peg8775,★Peg8775,★Peg8775,★Peg8775,★Peg8775,★Peg8775,★Peg8775,★Peg8775
★Peg8781,★Peg8781,★Peg8781,★Peg8781,★Peg8781,★Peg8781,★Peg8781,★Peg8781
★Peg39,★Peg39,★Peg39,★Peg39,★Peg39,★Peg39,★Peg39,★Peg39
★Peg8308,★Peg8308,★Peg8308,★Peg8308,★Peg8308,★Peg8308,★Peg8308,★Peg8308
★Peg8650,★Peg8650,★Peg8650,★Peg8650,★Peg8650,★Peg8650,★Peg8650,★Peg8650
★Peg8634,★Peg8634,★Peg8634,★Peg8634,★Peg8634,★Peg8634,★Peg8634,★Peg8634
★Peg8684,★Peg8684,★Peg8684,★Peg8684,★Peg8684,★Peg8684,★Peg8684,★Peg8684
★Peg8450,★Peg8450,★Peg8450,★Peg8450,★Peg8450,★Peg8450,★Peg8450,★Peg8450
★Peg8880,★Peg8880,★Peg8880,★Peg8880,★Peg8880,★Peg8880,★Peg8880,★Peg8880
★Peg8905,★Peg8905,★Peg8905,★Peg8905,★Peg8905,★Peg8905,★Peg8905,★Peg8905
★Oph6556,★Oph6556,★Oph6556,★Oph6556,★Oph6556,★Oph6556,★Oph6556,★Oph6556
★Oph6378,★Oph6378,★Oph6378,★Oph6378,★Oph6378,★Oph6378,★Oph6378,★Oph6378
★Oph6603,★Oph6603,★Oph6603,★Oph6603,★Oph6603,★Oph6603,★Oph6603,★Oph6603
★Oph6149,★Oph6149,★Oph6149,★Oph6149,★Oph6149,★Oph6149,★Oph6149,★Oph6149
★Oph6056,★Oph6056,★Oph6056,★Oph6056,★Oph6056,★Oph6056,★Oph6056,★Oph6056
★Oph6075,★Oph6075,★Oph6075,★Oph6075,★Oph6075,★Oph6075,★Oph6075,★Oph6075
★Ser5854,★Ser5854,★Ser5854,★Ser5854,★Ser5854,★Ser5854,★Ser5854,★Ser5854
★Ser7141,★Ser7141,★Ser7141,★Ser7141,★Ser7141,★Ser7141,★Ser7141,★Ser7141
★Ser5879,★Ser5879,★Ser5879,★Ser5879,★Ser5879,★Ser5879,★Ser5879,★Ser5879
★Her6406,★Her6406,★Her6406,★Her6406,★Her6406,★Her6406,★Her6406,★Her6406
★Her6148,★Her6148,★Her6148,★Her6148,★Her6148,★Her6148,★Her6148,★Her6148
★Her6410,★Her6410,★Her6410,★Her6410,★Her6410,★Her6410,★Her6410,★Her6410
★Her6526,★Her6526,★Her6526,★Her6526,★Her6526,★Her6526,★Her6526,★Her6526
★Her6117,★Her6117,★Her6117,★Her6117,★Her6117,★Her6117,★Her6117,★Her6117
★Her6008,★Her6008,★Her6008,★Her6008,★Her6008,★Her6008,★Her6008,★Her6008
★Per936,★Per936,★Per936,★Per936,★Per936,★Per936,★Per936,★Per936
★Per1017,★Per1017,★Per1017,★Per1017,★Per1017,★Per1017,★Per1017,★Per1017
★Per1131,★Per1131,★Per1131,★Per1131,★Per1131,★Per1131,★Per1131,★Per1131
★Per1228,★Per1228,★Per1228,★Per1228,★Per1228,★Per1228,★Per1228,★Per1228
★Per834,★Per834,★Per834,★Per834,★Per834,★Per834,★Per834,★Per834
★Per941,★Per941,★Per941,★Per941,★Per941,★Per941,★Per941,★Per941
★Phe99,★Phe99,★Phe99,★Phe99,★Phe99,★Phe99,★Phe99,★Phe99
★Phe338,★Phe338,★Phe338,★Phe338,★Phe338,★Phe338,★Phe338,★Phe338
★Vel3634,★Vel3634,★Vel3634,★Vel3634,★Vel3634,★Vel3634,★Vel3634,★Vel3634
★Vel3485,★Vel3485,★Vel3485,★Vel3485,★Vel3485,★Vel3485,★Vel3485,★Vel3485
★Vel3734,★Vel3734,★Vel3734,★Vel3734,★Vel3734,★Vel3734,★Vel3734,★Vel3734
★Aqr8232,★Aqr8232,★Aqr8232,★Aqr8232,★Aqr8232,★Aqr8232,★Aqr8232,★Aqr8232
★Aqr8414,★Aqr8414,★Aqr8414,★Aqr8414,★Aqr8414,★Aqr8414,★Aqr8414,★Aqr8414
★Aqr8709,★Aqr8709,★Aqr8709,★Aqr8709,★Aqr8709,★Aqr8709,★Aqr8709,★Aqr8709
★Aqr8518,★Aqr8518,★Aqr8518,★Aqr8518,★Aqr8518,★Aqr8518,★Aqr8518,★Aqr8518
★Aqr7950,★Aqr7950,★Aqr7950,★Aqr7950,★Aqr7950,★Aqr7950,★Aqr7950,★Aqr7950
★Aqr8499,★Aqr8499,★Aqr8499,★Aqr8499,★Aqr8499,★Aqr8499,★Aqr8499,★Aqr8499
★Aqr8610,★Aqr8610,★Aqr8610,★Aqr8610,★Aqr8610,★Aqr8610,★Aqr8610,★Aqr8610
★Aqr8264,★Aqr8264,★Aqr8264,★Aqr8264,★Aqr8264,★Aqr8264,★Aqr8264,★Aqr8264
★Cru4853,★Cru4853,★Cru4853,★Cru4853,★Cru4853,★Cru4853,★Cru4853,★Cru4853
★Cru4730,★Cru4730,★Cru4730,★Cru4730,★Cru4730,★Cru4730,★Cru4730,★Cru4730
★Cru4763,★Cru4763,★Cru4763,★Cru4763,★Cru4763,★Cru4763,★Cru4763,★Cru4763
★Cru4700,★Cru4700,★Cru4700,★Cru4700,★Cru4700,★Cru4700,★Cru4700,★Cru4700
★Cru4656,★Cru4656,★Cru4656,★Cru4656,★Cru4656,★Cru4656,★Cru4656,★Cru4656
★PsA8728,★PsA8728,★PsA8728,★PsA8728,★PsA8728,★PsA8728,★PsA8728,★PsA8728
★TrA6217,★TrA6217,★TrA6217,★TrA6217,★TrA6217,★TrA6217,★TrA6217,★TrA6217
★Cap7776,★Cap7776,★Cap7776,★Cap7776,★Cap7776,★Cap7776,★Cap7776,★Cap7776
★Cap7754,★Cap7754,★Cap7754,★Cap7754,★Cap7754,★Cap7754,★Cap7754,★Cap7754
★Cap8278,★Cap8278,★Cap8278,★Cap8278,★Cap8278,★Cap8278,★Cap8278,★Cap8278
★Cap8322,★Cap8322,★Cap8322,★Cap8322,★Cap8322,★Cap8322,★Cap8322,★Cap8322
★Cap7773,★Cap7773,★Cap7773,★Cap7773,★Cap7773,★Cap7773,★Cap7773,★Cap7773
★Sge7479,★Sge7479,★Sge7479,★Sge7479,★Sge7479,★Sge7479,★Sge7479,★Sge7479
★Car2326,★Car2326,★Car2326,★Car2326,★Car2326,★Car2326,★Car2326,★Car2326
★Car3685,★Car3685,★Car3685,★Car3685,★Car3685,★Car3685,★Car3685,★Car3685
★Car3307,★Car3307,★Car3307,★Car3307,★Car3307,★Car3307,★Car3307,★Car3307
★Car3699,★Car3699,★Car3699,★Car3699,★Car3699,★Car3699,★Car3699,★Car3699
★Dra5744,★Dra5744,★Dra5744,★Dra5744,★Dra5744,★Dra5744,★Dra5744,★Dra5744
★Dra5291,★Dra5291,★Dra5291,★Dra5291,★Dra5291,★Dra5291,★Dra5291,★Dra5291
★Dra6705,★Dra6705,★Dra6705,★Dra6705,★Dra6705,★Dra6705,★Dra6705,★Dra6705
★Dra6536,★Dra6536,★Dra6536,★Dra6536,★Dra6536,★Dra6536,★Dra6536,★Dra6536
★Dra7310,★Dra7310,★Dra7310,★Dra7310,★Dra7310,★Dra7310,★Dra7310,★Dra7310
★Dra6688,★Dra6688,★Dra6688,★Dra6688,★Dra6688,★Dra6688,★Dra6688,★Dra6688
★Dra4434,★Dra4434,★Dra4434,★Dra4434,★Dra4434,★Dra4434,★Dra4434,★Dra4434
★Dra6370,★Dra6370,★Dra6370,★Dra6370,★Dra6370,★Dra6370,★Dra6370,★Dra6370
★Dra7462,★Dra7462,★Dra7462,★Dra7462,★Dra7462,★Dra7462,★Dra7462,★Dra7462
★Dra6396,★Dra6396,★Dra6396,★Dra6396,★Dra6396,★Dra6396,★Dra6396,★Dra6396
★Dra6132,★Dra6132,★Dra6132,★Dra6132,★Dra6132,★Dra6132,★Dra6132,★Dra6132
★Dra6636,★Dra6636,★Dra6636,★Dra6636,★Dra6636,★Dra6636,★Dra6636,★Dra6636
★CVn4915,★CVn4915,★CVn4915,★CVn4915,★CVn4915,★CVn4915,★CVn4915,★CVn4915
★CVn4785,★CVn4785,★CVn4785,★CVn4785,★CVn4785,★CVn4785,★CVn4785,★CVn4785
★CVn4846,★CVn4846,★CVn4846,★CVn4846,★CVn4846,★CVn4846,★CVn4846,★CVn4846
★Aql7595,★Aql7595,★Aql7595,★Aql7595,★Aql7595,★Aql7595,★Aql7595,★Aql7595
★Aql7557,★Aql7557,★Aql7557,★Aql7557,★Aql7557,★Aql7557,★Aql7557,★Aql7557
★Aql7525,★Aql7525,★Aql7525,★Aql7525,★Aql7525,★Aql7525,★Aql7525,★Aql7525
★Aql7602,★Aql7602,★Aql7602,★Aql7602,★Aql7602,★Aql7602,★Aql7602,★Aql7602
★Aql7235,★Aql7235,★Aql7235,★Aql7235,★Aql7235,★Aql7235,★Aql7235,★Aql7235
Max Honey,Maxi Miel,Mielemax,Dyna-Honig,Maxipanal,다이꿀,ダイミツ,Max Honey
Max Mushrooms,Maxi Champi,Fungomax,Dyna-Pilz,Maxiseta,다이버섯,ダイキノコ,Max Mushrooms
Galarica Twig,Branche Galanoa,Ramo Galarnoce,Galarnuss-Zweig,Rama de Galanuez,가라두구가지,ガラナツのえだ,Galarica Twig
Galarica Cuff,Bracelet Galanoa,Fascia Galarnoce,Galarnuss-Reif,Brazal Galanuez,가라두구팔찌,ガラナツブレス,Galarica Cuff
Style Card,Carte Élégance,Tessera chic,Style-Karte,Tarjeta Chic,멋쟁이카드,おしゃれカード,Style Card
Armor Pass,Pass Isolarmure,Pass Armatura,Rüstungspass,Pase Armadura,갑옷패스,ヨロイパス,Armor Pass
Rotom Bike,Moticyclette,Bici Rotom,Rotom-Rad,Bici Rotom,로토무자전거,ロトムじてんしゃ,Rotom Bike
Rotom Bike,Moticyclette,Bici Rotom,Rotom-Rad,Bici Rotom,로토무자전거,ロトムじてんしゃ,Rotom Bike
Exp. Charm,Charme Exp,Esperienzamuleto,EP-Pin,Amuleto Exp,경험부적,けいけんおまもり,Exp. Charm
Armorite Ore,Armurium,Rocciarmatura,Rüstungserz,Duralium,갑옷광석,ヨロイこうせき,Armorite Ore
Mark Charm,Charme Insigne,Emblemamuleto,Zeichenpin,Amuleto Emblema,증표의부적,あかしのおまもり,Mark Charm
Reins of Unity,Rênes de l’Unité,Briglie legame,Zügel des Bundes,Riendas Unión,유대의고삐,キズナのタヅナ,Reins of Unity
Reins of Unity,Rênes de l’Unité,Briglie legame,Zügel des Bundes,Riendas Unión,유대의고삐,キズナのタヅナ,Reins of Unity
Galarica Wreath,Couronne Galanoa,Corona Galarnoce,Galarnuss-Kranz,Corona Galanuez,가라두구머리장식,ガラナツリース,Galarica Wreath
Legendary Clue 1,Note Légende 1,Leggenda 1,Legenden-Notiz 1,Leyenda 1,전설의메모1,でんせつのメモ１,Legendary Clue 1
Legendary Clue 2,Note Légende 2,Leggenda 2,Legenden-Notiz 2,Leyenda 2,전설의메모2,でんせつのメモ２,Legendary Clue 2
Legendary Clue 3,Note Légende 3,Leggenda 3,Legenden-Notiz 3,Leyenda 3,전설의메모3,でんせつのメモ３,Legendary Clue 3
Legendary Clue?,Note Légende (?),Leggenda ?,Legenden-Notiz X,Leyenda (?),전설의메모?,でんせつのメモ？,Legendary Clue?
Crown Pass,Pass Couronneige,Pass Corona,Kronenpass,Pase Corona,왕관패스,カンムリパス,Crown Pass
Wooden Crown,Couronne en Bois,Corona di legno,Holzkrone,Corona Tallada,목각왕관,きぼりのかんむり,Wooden Crown
Radiant Petal,Pétale Brillant,Petalo lucente,Kronblatt,Pétalo Fulgor,빛나는꽃잎,かがやくはなびら,Radiant Petal
White Mane Hair,Crins Blancs,Crini bianchi,Helles Rosshaar,Crin Blanca,하얀갈기,しろいたてがみ,White Mane Hair
Black Mane Hair,Crins Sombres,Crini neri,Dunkles Rosshaar,Crin Negra,검은갈기,くろいたてがみ,Black Mane Hair
Iceroot Carrot,Carotte Gelée,Carota algida,Polarkarotte,Zanahoria Nívea,차가운당근,つめたいにんじん,Iceroot Carrot
Shaderoot Carrot,Carotte Sombre,Carota oscura,Phantomkarotte,Zanahoria Oscura,검은당근,くろいにんじん,Shaderoot Carrot
Dynite Ore,Dynamaxium,Rocciamax,Dyna-Erz,Maxinium,맥스광석,マックスこうせき,Dynite Ore
Carrot Seeds,Graines Carotte,Semi di carota,Karottensamen,Sem. Zanahoria,당근씨,にんじんのタネ,Carrot Seeds
Ability Patch,Patch Talent,Cerotto abilità,Fähigk.-Pflaster,Parche Habilidad,특성패치,とくせいパッチ,Ability Patch
Reins of Unity,Rênes de l’Unité,Briglie legame,Zügel des Bundes,Riendas Unión,유대의고삐,キズナのタヅナ,Reins of Unity
